Países;Niveles de educación;Sexo;Periodo;Total
Bulgaria;Educación superior (nivel 5-8);Hombres;2023;1,7
Bulgaria;Educación superior (nivel 5-8);Hombres;2022;1,9
Bulgaria;Educación superior (nivel 5-8);Hombres;2021;2
Bulgaria;Educación superior (nivel 5-8);Hombres;2020;2,6
Bulgaria;Educación superior (nivel 5-8);Hombres;2019;1,8
Bulgaria;Educación superior (nivel 5-8);Hombres;2018;2,5
Bulgaria;Educación superior (nivel 5-8);Hombres;2017;3,3
Bulgaria;Educación superior (nivel 5-8);Hombres;2016;3,5
Bulgaria;Educación superior (nivel 5-8);Hombres;2015;4
Bulgaria;Educación superior (nivel 5-8);Hombres;2014;5,5
Bulgaria;Educación superior (nivel 5-8);Hombres;2013;6,5
Bulgaria;Educación superior (nivel 5-8);Hombres;2012;6,3
Bulgaria;Educación superior (nivel 5-8);Hombres;2011;5,4
Bulgaria;Educación superior (nivel 5-8);Hombres;2010;4,6
Bulgaria;Educación superior (nivel 5-8);Hombres;2009;2,7
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2023;13,1
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2022;14,8
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2021;14,4
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2020;10,3
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2019;11,6
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2018;11
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2017;14,2
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2016;20,7
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2015;22,4
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2014;20,9
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2013;24,9
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2012;25,9
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2011;21,5
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2010;23,6
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2009;22,3
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2023;12,4
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2022;10,8
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2021;11,5
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2020;10,5
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2019;9,9
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2018;10,4
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2017;11,9
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2016;20,3
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2015;23
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2014;23,4
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2013;26,5
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2012;31,6
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2011;28
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2010;26,8
República Checa;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2009;26,4
República Checa;Secundaria 2ª etapa (nivel 3-4);Mujeres;2023;2,9
República Checa;Secundaria 2ª etapa (nivel 3-4);Mujeres;2022;2,7
República Checa;Secundaria 2ª etapa (nivel 3-4);Mujeres;2021;3,5
República Checa;Secundaria 2ª etapa (nivel 3-4);Mujeres;2020;2,9
República Checa;Secundaria 2ª etapa (nivel 3-4);Mujeres;2019;2,1
República Checa;Secundaria 2ª etapa (nivel 3-4);Mujeres;2018;2,7
República Checa;Secundaria 2ª etapa (nivel 3-4);Mujeres;2017;3,4
República Checa;Secundaria 2ª etapa (nivel 3-4);Mujeres;2016;4,2
República Checa;Secundaria 2ª etapa (nivel 3-4);Mujeres;2015;5,9
República Checa;Secundaria 2ª etapa (nivel 3-4);Mujeres;2014;7,7
República Checa;Secundaria 2ª etapa (nivel 3-4);Mujeres;2013;8,4
República Checa;Secundaria 2ª etapa (nivel 3-4);Mujeres;2012;7,9
República Checa;Secundaria 2ª etapa (nivel 3-4);Mujeres;2011;7,8
República Checa;Secundaria 2ª etapa (nivel 3-4);Mujeres;2010;8,2
República Checa;Secundaria 2ª etapa (nivel 3-4);Mujeres;2009;7,3
República Checa;Secundaria 2ª etapa (nivel 3-4);Hombres;2023;1,9
República Checa;Secundaria 2ª etapa (nivel 3-4);Hombres;2022;1,6
República Checa;Secundaria 2ª etapa (nivel 3-4);Hombres;2021;2,1
República Checa;Secundaria 2ª etapa (nivel 3-4);Hombres;2020;2
República Checa;Secundaria 2ª etapa (nivel 3-4);Hombres;2019;1,5
República Checa;Secundaria 2ª etapa (nivel 3-4);Hombres;2018;1,6
República Checa;Secundaria 2ª etapa (nivel 3-4);Hombres;2017;2,1
República Checa;Secundaria 2ª etapa (nivel 3-4);Hombres;2016;3
República Checa;Secundaria 2ª etapa (nivel 3-4);Hombres;2015;3,8
República Checa;Secundaria 2ª etapa (nivel 3-4);Hombres;2014;4,8
República Checa;Secundaria 2ª etapa (nivel 3-4);Hombres;2013;5,7
República Checa;Secundaria 2ª etapa (nivel 3-4);Hombres;2012;5,4
República Checa;Secundaria 2ª etapa (nivel 3-4);Hombres;2011;5,4
República Checa;Secundaria 2ª etapa (nivel 3-4);Hombres;2010;6
República Checa;Secundaria 2ª etapa (nivel 3-4);Hombres;2009;5,2
República Checa;Educación superior (nivel 5-8);Mujeres;2023;1,7
República Checa;Educación superior (nivel 5-8);Mujeres;2022;1
República Checa;Educación superior (nivel 5-8);Mujeres;2021;1,5
República Checa;Educación superior (nivel 5-8);Mujeres;2020;1,6
República Checa;Educación superior (nivel 5-8);Mujeres;2019;1,1
República Checa;Educación superior (nivel 5-8);Mujeres;2018;1,4
República Checa;Educación superior (nivel 5-8);Mujeres;2017;1,8
República Checa;Educación superior (nivel 5-8);Mujeres;2016;2,3
República Checa;Educación superior (nivel 5-8);Mujeres;2015;2,8
República Checa;Educación superior (nivel 5-8);Mujeres;2014;3,4
República Checa;Educación superior (nivel 5-8);Mujeres;2013;3,4
República Checa;Educación superior (nivel 5-8);Mujeres;2012;3,4
República Checa;Educación superior (nivel 5-8);Mujeres;2011;3,2
República Checa;Educación superior (nivel 5-8);Mujeres;2010;3
República Checa;Educación superior (nivel 5-8);Mujeres;2009;2,3
República Checa;Educación superior (nivel 5-8);Hombres;2023;1
República Checa;Educación superior (nivel 5-8);Hombres;2022;0,9
República Checa;Educación superior (nivel 5-8);Hombres;2021;1,3
República Checa;Educación superior (nivel 5-8);Hombres;2020;1,2
República Checa;Educación superior (nivel 5-8);Hombres;2019;0,9
República Checa;Educación superior (nivel 5-8);Hombres;2018;1
República Checa;Educación superior (nivel 5-8);Hombres;2017;1,2
República Checa;Educación superior (nivel 5-8);Hombres;2016;1,5
República Checa;Educación superior (nivel 5-8);Hombres;2015;2
República Checa;Educación superior (nivel 5-8);Hombres;2014;2,4
República Checa;Educación superior (nivel 5-8);Hombres;2013;2,2
República Checa;Educación superior (nivel 5-8);Hombres;2012;2,4
República Checa;Educación superior (nivel 5-8);Hombres;2011;2,5
República Checa;Educación superior (nivel 5-8);Hombres;2010;2,6
República Checa;Educación superior (nivel 5-8);Hombres;2009;2,5
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2023;10,2
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2022;8
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2021;8,9
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2020;10,1
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2019;8,9
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2018;8,5
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2017;10,4
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2016;10,3
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2015;11
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2014;11,5
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2013;12,3
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2012;12,1
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2011;11,8
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2010;10,6
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2009;8,9
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2023;7,9
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2022;7,5
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2021;8,3
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2020;8,9
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2019;8,1
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2018;8,7
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2017;9,2
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2016;8,4
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2015;10
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2014;11,3
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2013;12,2
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2012;13
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2011;12,8
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2010;13,1
Dinamarca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2009;11
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2023;4,9
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2022;4,2
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2021;5,1
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2020;5,5
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2019;4,6
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2018;4,4
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2017;5,2
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2016;5,8
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2015;5,9
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2014;6,9
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2013;7,5
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2012;7,2
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2011;6,7
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2010;6,1
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2009;5,3
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Hombres;2023;4,3
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Hombres;2022;3,5
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Hombres;2021;4
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Hombres;2020;4,2
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Hombres;2019;3,7
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Hombres;2018;3,8
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Hombres;2017;4,3
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Hombres;2016;4,6
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Hombres;2015;5
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Hombres;2014;5,5
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Hombres;2013;5,8
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Hombres;2012;6,7
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Hombres;2011;6,8
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Hombres;2010;7,8
Dinamarca;Secundaria 2ª etapa (nivel 3-4);Hombres;2009;6,4
Dinamarca;Educación superior (nivel 5-8);Mujeres;2023;3,8
Dinamarca;Educación superior (nivel 5-8);Mujeres;2022;3,6
Dinamarca;Educación superior (nivel 5-8);Mujeres;2021;3,9
Dinamarca;Educación superior (nivel 5-8);Mujeres;2020;4,9
Dinamarca;Educación superior (nivel 5-8);Mujeres;2019;4,3
Dinamarca;Educación superior (nivel 5-8);Mujeres;2018;4,7
Dinamarca;Educación superior (nivel 5-8);Mujeres;2017;4,7
Dinamarca;Educación superior (nivel 5-8);Mujeres;2016;4,8
Dinamarca;Educación superior (nivel 5-8);Mujeres;2015;5
Dinamarca;Educación superior (nivel 5-8);Mujeres;2014;5
Dinamarca;Educación superior (nivel 5-8);Mujeres;2013;4,8
Dinamarca;Educación superior (nivel 5-8);Mujeres;2012;5,3
Dinamarca;Educación superior (nivel 5-8);Mujeres;2011;5,4
Dinamarca;Educación superior (nivel 5-8);Mujeres;2010;4,5
Dinamarca;Educación superior (nivel 5-8);Mujeres;2009;3,5
Dinamarca;Educación superior (nivel 5-8);Hombres;2023;3,9
Dinamarca;Educación superior (nivel 5-8);Hombres;2022;3,6
Dinamarca;Educación superior (nivel 5-8);Hombres;2021;4,3
Dinamarca;Educación superior (nivel 5-8);Hombres;2020;4,5
Dinamarca;Educación superior (nivel 5-8);Hombres;2019;3,9
Dinamarca;Educación superior (nivel 5-8);Hombres;2018;3,5
Dinamarca;Educación superior (nivel 5-8);Hombres;2017;4,4
Dinamarca;Educación superior (nivel 5-8);Hombres;2016;4,4
Dinamarca;Educación superior (nivel 5-8);Hombres;2015;4,2
Dinamarca;Educación superior (nivel 5-8);Hombres;2014;4,5
Dinamarca;Educación superior (nivel 5-8);Hombres;2013;4,6
Dinamarca;Educación superior (nivel 5-8);Hombres;2012;4,5
Dinamarca;Educación superior (nivel 5-8);Hombres;2011;4,7
Dinamarca;Educación superior (nivel 5-8);Hombres;2010;5
Dinamarca;Educación superior (nivel 5-8);Hombres;2009;4,1
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2023;5,6
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2022;6
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2021;6,8
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2020;7,9
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2019;6,4
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2018;7,1
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2017;8
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2016;8,7
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2015;9,6
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2014;9,9
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2013;10,2
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2012;11
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2011;11,7
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2010;12,8
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2009;13,8
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2023;6,9
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2022;7
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2021;8,6
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2020;10,2
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2019;9,1
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2018;10,2
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2017;10,7
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2016;11,3
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2015;12,6
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2014;13,4
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2013;13,3
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2012;13,4
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2011;14,1
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2010;16,5
Alemania;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2009;17,3
Alemania;Secundaria 2ª etapa (nivel 3-4);Mujeres;2023;2,3
Alemania;Secundaria 2ª etapa (nivel 3-4);Mujeres;2022;2,4
Alemania;Secundaria 2ª etapa (nivel 3-4);Mujeres;2021;2,7
Alemania;Secundaria 2ª etapa (nivel 3-4);Mujeres;2020;2,8
Alemania;Secundaria 2ª etapa (nivel 3-4);Mujeres;2019;2,4
Alemania;Secundaria 2ª etapa (nivel 3-4);Mujeres;2018;2,5
Alemania;Secundaria 2ª etapa (nivel 3-4);Mujeres;2017;2,9
Alemania;Secundaria 2ª etapa (nivel 3-4);Mujeres;2016;3,3
Alemania;Secundaria 2ª etapa (nivel 3-4);Mujeres;2015;3,8
Alemania;Secundaria 2ª etapa (nivel 3-4);Mujeres;2014;4,3
Alemania;Secundaria 2ª etapa (nivel 3-4);Mujeres;2013;4,7
Alemania;Secundaria 2ª etapa (nivel 3-4);Mujeres;2012;4,9
Alemania;Secundaria 2ª etapa (nivel 3-4);Mujeres;2011;5,3
Alemania;Secundaria 2ª etapa (nivel 3-4);Mujeres;2010;6,2
Alemania;Secundaria 2ª etapa (nivel 3-4);Mujeres;2009;7
Alemania;Secundaria 2ª etapa (nivel 3-4);Hombres;2023;2,8
Alemania;Secundaria 2ª etapa (nivel 3-4);Hombres;2022;3
Alemania;Secundaria 2ª etapa (nivel 3-4);Hombres;2021;3,6
Alemania;Secundaria 2ª etapa (nivel 3-4);Hombres;2020;3,6
Alemania;Secundaria 2ª etapa (nivel 3-4);Hombres;2019;3,1
Alemania;Secundaria 2ª etapa (nivel 3-4);Hombres;2018;3,3
Alemania;Secundaria 2ª etapa (nivel 3-4);Hombres;2017;3,7
Alemania;Secundaria 2ª etapa (nivel 3-4);Hombres;2016;4,1
Alemania;Secundaria 2ª etapa (nivel 3-4);Hombres;2015;4,7
Alemania;Secundaria 2ª etapa (nivel 3-4);Hombres;2014;5
Alemania;Secundaria 2ª etapa (nivel 3-4);Hombres;2013;5,4
Alemania;Secundaria 2ª etapa (nivel 3-4);Hombres;2012;5,5
Alemania;Secundaria 2ª etapa (nivel 3-4);Hombres;2011;6,1
Alemania;Secundaria 2ª etapa (nivel 3-4);Hombres;2010;7,4
Alemania;Secundaria 2ª etapa (nivel 3-4);Hombres;2009;8,2
Alemania;Educación superior (nivel 5-8);Mujeres;2023;2,4
Alemania;Educación superior (nivel 5-8);Mujeres;2022;2,2
Alemania;Educación superior (nivel 5-8);Mujeres;2021;2,5
Alemania;Educación superior (nivel 5-8);Mujeres;2020;2,6
Alemania;Educación superior (nivel 5-8);Mujeres;2019;1,8
Alemania;Educación superior (nivel 5-8);Mujeres;2018;1,9
Alemania;Educación superior (nivel 5-8);Mujeres;2017;2
Alemania;Educación superior (nivel 5-8);Mujeres;2016;2,3
Alemania;Educación superior (nivel 5-8);Mujeres;2015;2,5
Alemania;Educación superior (nivel 5-8);Mujeres;2014;2,8
Alemania;Educación superior (nivel 5-8);Mujeres;2013;2,6
Alemania;Educación superior (nivel 5-8);Mujeres;2012;2,6
Alemania;Educación superior (nivel 5-8);Mujeres;2011;2,7
Alemania;Educación superior (nivel 5-8);Mujeres;2010;3,2
Alemania;Educación superior (nivel 5-8);Mujeres;2009;3,7
Alemania;Educación superior (nivel 5-8);Hombres;2023;2
Alemania;Educación superior (nivel 5-8);Hombres;2022;1,9
Alemania;Educación superior (nivel 5-8);Hombres;2021;2,4
Alemania;Educación superior (nivel 5-8);Hombres;2020;2,5
Alemania;Educación superior (nivel 5-8);Hombres;2019;1,8
Alemania;Educación superior (nivel 5-8);Hombres;2018;1,8
Alemania;Educación superior (nivel 5-8);Hombres;2017;2
Alemania;Educación superior (nivel 5-8);Hombres;2016;2,1
Alemania;Educación superior (nivel 5-8);Hombres;2015;2,2
Alemania;Educación superior (nivel 5-8);Hombres;2014;2,3
Alemania;Educación superior (nivel 5-8);Hombres;2013;2,2
Alemania;Educación superior (nivel 5-8);Hombres;2012;2,1
Alemania;Educación superior (nivel 5-8);Hombres;2011;2,2
Alemania;Educación superior (nivel 5-8);Hombres;2010;2,9
Alemania;Educación superior (nivel 5-8);Hombres;2009;3,2
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2023;16,3
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2022;12,4
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2021;15,1
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2020;14,3
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2019;12,4
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2018;12,5
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2017;10,8
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2016;13,5
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2015;13
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2014;11,4
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2013;13,2
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2012;20,7
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2011;21,8
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2010;22,5
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2009;25,1
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2023;11,4
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2022;11,8
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2021;14,1
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2020;13,2
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2019;8,2
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2018;9,5
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2017;10,8
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2016;12,6
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2015;11,9
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2014;13,6
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2013;15,8
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2012;24,3
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2011;27,6
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2010;34,4
Estonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2009;29,6
Estonia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2023;8,7
