Países;Sexo/Brecha de género;Niveles de educación;Periodo;Total
Bulgaria;Mujeres;Educación superior (nivel 5-8);2020;86
Bulgaria;Mujeres;Educación superior (nivel 5-8);2019;86,4
Bulgaria;Mujeres;Educación superior (nivel 5-8);2018;84,1
Bulgaria;Mujeres;Educación superior (nivel 5-8);2017;83,9
Bulgaria;Mujeres;Educación superior (nivel 5-8);2016;82,6
Bulgaria;Mujeres;Educación superior (nivel 5-8);2015;82,3
Bulgaria;Mujeres;Educación superior (nivel 5-8);2014;79,9
Bulgaria;Mujeres;Educación superior (nivel 5-8);2013;79,1
Bulgaria;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;60,4
Bulgaria;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;58,8
Bulgaria;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;56,6
Bulgaria;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;57,9
Bulgaria;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;61,1
Bulgaria;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;55,3
Bulgaria;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;52,9
Bulgaria;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;46,6
Bulgaria;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;45,5
Bulgaria;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;44,2
Bulgaria;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;42,1
Bulgaria;Hombres;Secundaria 2ª etapa (nivel 3-4);2023;79,9
Bulgaria;Hombres;Secundaria 2ª etapa (nivel 3-4);2022;80,5
Bulgaria;Hombres;Secundaria 2ª etapa (nivel 3-4);2021;78
Bulgaria;Hombres;Secundaria 2ª etapa (nivel 3-4);2020;79
Bulgaria;Hombres;Secundaria 2ª etapa (nivel 3-4);2019;80,3
Bulgaria;Hombres;Secundaria 2ª etapa (nivel 3-4);2018;78,3
Bulgaria;Hombres;Secundaria 2ª etapa (nivel 3-4);2017;77,4
Bulgaria;Hombres;Secundaria 2ª etapa (nivel 3-4);2016;73,4
Bulgaria;Hombres;Secundaria 2ª etapa (nivel 3-4);2015;72,6
Bulgaria;Hombres;Secundaria 2ª etapa (nivel 3-4);2014;70,3
Bulgaria;Hombres;Secundaria 2ª etapa (nivel 3-4);2013;68,3
Bulgaria;Hombres;Educación superior (nivel 5-8);2023;92,2
Bulgaria;Hombres;Educación superior (nivel 5-8);2022;91,4
Bulgaria;Hombres;Educación superior (nivel 5-8);2021;90,7
Bulgaria;Hombres;Educación superior (nivel 5-8);2020;89,9
Bulgaria;Hombres;Educación superior (nivel 5-8);2019;91,7
Bulgaria;Hombres;Educación superior (nivel 5-8);2018;89,1
Bulgaria;Hombres;Educación superior (nivel 5-8);2017;87,9
Bulgaria;Hombres;Educación superior (nivel 5-8);2016;86,6
Bulgaria;Hombres;Educación superior (nivel 5-8);2015;86,7
Bulgaria;Hombres;Educación superior (nivel 5-8);2014;84,5
Bulgaria;Hombres;Educación superior (nivel 5-8);2013;83,1
Bulgaria;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;20,9
Bulgaria;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;17,5
Bulgaria;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;20,9
Bulgaria;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;20,4
Bulgaria;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;20,6
Bulgaria;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;18,9
Bulgaria;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;17,7
Bulgaria;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;15,5
Bulgaria;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;13,4
Bulgaria;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;11,7
Bulgaria;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;10,6
Bulgaria;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2023;9,2
Bulgaria;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2022;10,4
Bulgaria;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2021;10,7
Bulgaria;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2020;11,1
Bulgaria;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2019;9,5
Bulgaria;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2018;9,7
Bulgaria;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2017;10,2
Bulgaria;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2016;10,1
Bulgaria;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2015;9,6
Bulgaria;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2014;8,9
Bulgaria;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2013;8,1
Bulgaria;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2023;3,3
Bulgaria;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2022;2,6
Bulgaria;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2021;3,4
Bulgaria;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2020;3,9
Bulgaria;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2019;5,3
Bulgaria;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2018;5
Bulgaria;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2017;4
Bulgaria;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2016;4
Bulgaria;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2015;4,4
Bulgaria;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2014;4,6
Bulgaria;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2013;4
República Checa;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;49,9
República Checa;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;46,6
República Checa;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;44,6
República Checa;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;46,1
República Checa;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;45,7
República Checa;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;43,1
República Checa;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;41,6
República Checa;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;36,7
República Checa;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;33,6
República Checa;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;35,5
República Checa;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;34,5
República Checa;Mujeres;Secundaria 2ª etapa (nivel 3-4);2023;74,6
República Checa;Mujeres;Secundaria 2ª etapa (nivel 3-4);2022;73,9
República Checa;Mujeres;Secundaria 2ª etapa (nivel 3-4);2021;72,5
República Checa;Mujeres;Secundaria 2ª etapa (nivel 3-4);2020;73
República Checa;Mujeres;Secundaria 2ª etapa (nivel 3-4);2019;73,9
República Checa;Mujeres;Secundaria 2ª etapa (nivel 3-4);2018;72,9
República Checa;Mujeres;Secundaria 2ª etapa (nivel 3-4);2017;71,5
República Checa;Mujeres;Secundaria 2ª etapa (nivel 3-4);2016;69,9
República Checa;Mujeres;Secundaria 2ª etapa (nivel 3-4);2015;67,6
República Checa;Mujeres;Secundaria 2ª etapa (nivel 3-4);2014;65,2
República Checa;Mujeres;Secundaria 2ª etapa (nivel 3-4);2013;64,4
República Checa;Mujeres;Educación superior (nivel 5-8);2023;79,9
República Checa;Mujeres;Educación superior (nivel 5-8);2022;79,5
República Checa;Mujeres;Educación superior (nivel 5-8);2021;77,8
República Checa;Mujeres;Educación superior (nivel 5-8);2020;76
República Checa;Mujeres;Educación superior (nivel 5-8);2019;77,7
República Checa;Mujeres;Educación superior (nivel 5-8);2018;78,9
República Checa;Mujeres;Educación superior (nivel 5-8);2017;77,2
República Checa;Mujeres;Educación superior (nivel 5-8);2016;76,1
República Checa;Mujeres;Educación superior (nivel 5-8);2015;75,7
República Checa;Mujeres;Educación superior (nivel 5-8);2014;75
República Checa;Mujeres;Educación superior (nivel 5-8);2013;74,9
República Checa;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;66,2
República Checa;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;64,9
República Checa;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;64,9
República Checa;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;64,9
República Checa;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;63,3
República Checa;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;61,3
República Checa;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;59,9
República Checa;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;54
República Checa;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;50,6
República Checa;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;51,4
República Checa;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;49,6
República Checa;Hombres;Secundaria 2ª etapa (nivel 3-4);2023;88,3
República Checa;Hombres;Secundaria 2ª etapa (nivel 3-4);2022;88,6
República Checa;Hombres;Secundaria 2ª etapa (nivel 3-4);2021;87,3
República Checa;Hombres;Secundaria 2ª etapa (nivel 3-4);2020;87,3
República Checa;Hombres;Secundaria 2ª etapa (nivel 3-4);2019;88
República Checa;Hombres;Secundaria 2ª etapa (nivel 3-4);2018;87,6
República Checa;Hombres;Secundaria 2ª etapa (nivel 3-4);2017;86,6
República Checa;Hombres;Secundaria 2ª etapa (nivel 3-4);2016;85
República Checa;Hombres;Secundaria 2ª etapa (nivel 3-4);2015;83,5
República Checa;Hombres;Secundaria 2ª etapa (nivel 3-4);2014;82,4
República Checa;Hombres;Secundaria 2ª etapa (nivel 3-4);2013;81
República Checa;Hombres;Educación superior (nivel 5-8);2023;94,5
República Checa;Hombres;Educación superior (nivel 5-8);2022;94,4
República Checa;Hombres;Educación superior (nivel 5-8);2021;93,3
República Checa;Hombres;Educación superior (nivel 5-8);2020;93,3
República Checa;Hombres;Educación superior (nivel 5-8);2019;93,2
República Checa;Hombres;Educación superior (nivel 5-8);2018;93,2
República Checa;Hombres;Educación superior (nivel 5-8);2017;92,2
República Checa;Hombres;Educación superior (nivel 5-8);2016;91,3
República Checa;Hombres;Educación superior (nivel 5-8);2015;90,4
República Checa;Hombres;Educación superior (nivel 5-8);2014;89,9
República Checa;Hombres;Educación superior (nivel 5-8);2013;90,6
República Checa;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;16,3
República Checa;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;18,3
República Checa;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;20,3
República Checa;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;18,8
República Checa;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;17,6
República Checa;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;18,2
República Checa;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;18,3
República Checa;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;17,3
República Checa;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;17
República Checa;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;15,9
República Checa;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;15,1
República Checa;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2023;13,7
República Checa;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2022;14,7
República Checa;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2021;14,8
República Checa;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2020;14,3
República Checa;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2019;14,1
República Checa;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2018;14,7
República Checa;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2017;15,1
República Checa;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2016;15,1
República Checa;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2015;15,9
República Checa;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2014;17,2
República Checa;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2013;16,6
República Checa;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2023;14,6
República Checa;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2022;14,9
República Checa;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2021;15,5
República Checa;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2020;17,3
República Checa;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2019;15,5
República Checa;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2018;14,3
República Checa;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2017;15
República Checa;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2016;15,2
República Checa;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2015;14,7
República Checa;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2014;14,9
República Checa;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2013;15,7
Dinamarca;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;52,3
Dinamarca;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;52,4
Dinamarca;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;51,4
Dinamarca;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;48,8
Dinamarca;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;48,6
Dinamarca;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;50,2
Dinamarca;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;49,2
Dinamarca;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;50,7
Dinamarca;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;47,7
Dinamarca;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;49,4
Dinamarca;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;52,8
Dinamarca;Mujeres;Secundaria 2ª etapa (nivel 3-4);2023;76,3
Dinamarca;Mujeres;Secundaria 2ª etapa (nivel 3-4);2022;77,1
Dinamarca;Mujeres;Secundaria 2ª etapa (nivel 3-4);2021;74,9
Dinamarca;Mujeres;Secundaria 2ª etapa (nivel 3-4);2020;74,2
Dinamarca;Mujeres;Secundaria 2ª etapa (nivel 3-4);2019;76,1
Dinamarca;Mujeres;Secundaria 2ª etapa (nivel 3-4);2018;75,9
Dinamarca;Mujeres;Secundaria 2ª etapa (nivel 3-4);2017;75,3
Dinamarca;Mujeres;Secundaria 2ª etapa (nivel 3-4);2016;74,2
Dinamarca;Mujeres;Secundaria 2ª etapa (nivel 3-4);2015;73,4
Dinamarca;Mujeres;Secundaria 2ª etapa (nivel 3-4);2014;72,5
Dinamarca;Mujeres;Secundaria 2ª etapa (nivel 3-4);2013;73,9
Dinamarca;Mujeres;Educación superior (nivel 5-8);2023;86,6
Dinamarca;Mujeres;Educación superior (nivel 5-8);2022;86,7
Dinamarca;Mujeres;Educación superior (nivel 5-8);2021;85,6
Dinamarca;Mujeres;Educación superior (nivel 5-8);2020;85,2
Dinamarca;Mujeres;Educación superior (nivel 5-8);2019;85
Dinamarca;Mujeres;Educación superior (nivel 5-8);2018;83,4
Dinamarca;Mujeres;Educación superior (nivel 5-8);2017;83,3
Dinamarca;Mujeres;Educación superior (nivel 5-8);2016;82,7
Dinamarca;Mujeres;Educación superior (nivel 5-8);2015;82,8
Dinamarca;Mujeres;Educación superior (nivel 5-8);2014;82,4
Dinamarca;Mujeres;Educación superior (nivel 5-8);2013;84,7
Dinamarca;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;68,5
Dinamarca;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;69,6
Dinamarca;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;68,9
Dinamarca;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;66,6
Dinamarca;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;67,9
Dinamarca;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;66,3
Dinamarca;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;67,4
Dinamarca;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;67
Dinamarca;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;65,9
Dinamarca;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;65,7
Dinamarca;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;65,7
Dinamarca;Hombres;Secundaria 2ª etapa (nivel 3-4);2023;83,4
Dinamarca;Hombres;Secundaria 2ª etapa (nivel 3-4);2022;84
Dinamarca;Hombres;Secundaria 2ª etapa (nivel 3-4);2021;83,5
Dinamarca;Hombres;Secundaria 2ª etapa (nivel 3-4);2020;82,8
Dinamarca;Hombres;Secundaria 2ª etapa (nivel 3-4);2019;83,5
Dinamarca;Hombres;Secundaria 2ª etapa (nivel 3-4);2018;82,9
Dinamarca;Hombres;Secundaria 2ª etapa (nivel 3-4);2017;81,5
Dinamarca;Hombres;Secundaria 2ª etapa (nivel 3-4);2016;80,6
Dinamarca;Hombres;Secundaria 2ª etapa (nivel 3-4);2015;80,9
Dinamarca;Hombres;Secundaria 2ª etapa (nivel 3-4);2014;79,6
Dinamarca;Hombres;Secundaria 2ª etapa (nivel 3-4);2013;80,5
Dinamarca;Hombres;Educación superior (nivel 5-8);2023;90,8
Dinamarca;Hombres;Educación superior (nivel 5-8);2022;90,4
Dinamarca;Hombres;Educación superior (nivel 5-8);2021;89,6
Dinamarca;Hombres;Educación superior (nivel 5-8);2020;89,5
Dinamarca;Hombres;Educación superior (nivel 5-8);2019;90
Dinamarca;Hombres;Educación superior (nivel 5-8);2018;89,7
Dinamarca;Hombres;Educación superior (nivel 5-8);2017;88,3
Dinamarca;Hombres;Educación superior (nivel 5-8);2016;87,8
Dinamarca;Hombres;Educación superior (nivel 5-8);2015;88,5
Dinamarca;Hombres;Educación superior (nivel 5-8);2014;88,3
Dinamarca;Hombres;Educación superior (nivel 5-8);2013;87,9
Dinamarca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;16,2
Dinamarca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;17,2
Dinamarca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;17,5
Dinamarca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;17,8
Dinamarca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;19,3
Dinamarca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;16,1
Dinamarca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;18,2
Dinamarca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;16,3
Dinamarca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;18,2
Dinamarca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;16,3
Dinamarca;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;12,9
Dinamarca;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2023;7,1
Dinamarca;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2022;6,9
Dinamarca;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2021;8,6
Dinamarca;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2020;8,6
Dinamarca;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2019;7,4
Dinamarca;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2018;7
