Sexo;Países;Niveles de educación;Grupos de edad;Periodo;Total
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2013;10,2
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2012;9,7
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2011;8,9
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2010;8,7
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2009;7,9
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2023;..
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2022;..
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2021;..
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2020;..
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2019;4,1
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2018;4,4
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2017;4,9
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2016;5,4
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2015;6
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2014;6,6
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2013;6,9
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2012;6,6
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2011;6,4
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2010;6,5
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2009;6,2
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2023;..
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2022;..
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2021;..
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2020;..
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2019;4,3
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2018;4,1
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2017;4,4
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2016;4,9
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2015;4,9
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2014;5,3
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2013;5,6
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2012;5,5
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2011;4,9
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2010;5,1
Mujeres;UE-28;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2009;4,8
Mujeres;UE-28;Educación superior (nivel 5-8);De 15 a 24 años;2023;..
Mujeres;UE-28;Educación superior (nivel 5-8);De 15 a 24 años;2022;..
Mujeres;UE-28;Educación superior (nivel 5-8);De 15 a 24 años;2021;..
Mujeres;UE-28;Educación superior (nivel 5-8);De 15 a 24 años;2020;..
Mujeres;UE-28;Educación superior (nivel 5-8);De 15 a 24 años;2019;10,4
Mujeres;UE-28;Educación superior (nivel 5-8);De 15 a 24 años;2018;10,8
Mujeres;UE-28;Educación superior (nivel 5-8);De 15 a 24 años;2017;12,1
Mujeres;UE-28;Educación superior (nivel 5-8);De 15 a 24 años;2016;13,6
Mujeres;UE-28;Educación superior (nivel 5-8);De 15 a 24 años;2015;14,9
Mujeres;UE-28;Educación superior (nivel 5-8);De 15 a 24 años;2014;16,7
Mujeres;UE-28;Educación superior (nivel 5-8);De 15 a 24 años;2013;18,6
Mujeres;UE-28;Educación superior (nivel 5-8);De 15 a 24 años;2012;18,1
Mujeres;UE-28;Educación superior (nivel 5-8);De 15 a 24 años;2011;17,1
Mujeres;UE-28;Educación superior (nivel 5-8);De 15 a 24 años;2010;15,8
Mujeres;UE-28;Educación superior (nivel 5-8);De 15 a 24 años;2009;14,9
Mujeres;UE-28;Educación superior (nivel 5-8);De 25 a 49 años;2023;..
Mujeres;UE-28;Educación superior (nivel 5-8);De 25 a 49 años;2022;..
Mujeres;UE-28;Educación superior (nivel 5-8);De 25 a 49 años;2021;..
Mujeres;UE-28;Educación superior (nivel 5-8);De 25 a 49 años;2020;..
Mujeres;UE-28;Educación superior (nivel 5-8);De 25 a 49 años;2019;4,3
Mujeres;UE-28;Educación superior (nivel 5-8);De 25 a 49 años;2018;4,7
Mujeres;UE-28;Educación superior (nivel 5-8);De 25 a 49 años;2017;5,2
Mujeres;UE-28;Educación superior (nivel 5-8);De 25 a 49 años;2016;5,8
Mujeres;UE-28;Educación superior (nivel 5-8);De 25 a 49 años;2015;6,4
Mujeres;UE-28;Educación superior (nivel 5-8);De 25 a 49 años;2014;7
Mujeres;UE-28;Educación superior (nivel 5-8);De 25 a 49 años;2013;7,2
Mujeres;UE-28;Educación superior (nivel 5-8);De 25 a 49 años;2012;6,8
Mujeres;UE-28;Educación superior (nivel 5-8);De 25 a 49 años;2011;6
Mujeres;UE-28;Educación superior (nivel 5-8);De 25 a 49 años;2010;5,7
Mujeres;UE-28;Educación superior (nivel 5-8);De 25 a 49 años;2009;5,1
Mujeres;UE-28;Educación superior (nivel 5-8);De 50 a 59 años;2023;..
Mujeres;UE-28;Educación superior (nivel 5-8);De 50 a 59 años;2022;..
Mujeres;UE-28;Educación superior (nivel 5-8);De 50 a 59 años;2021;..
Mujeres;UE-28;Educación superior (nivel 5-8);De 50 a 59 años;2020;..
Mujeres;UE-28;Educación superior (nivel 5-8);De 50 a 59 años;2019;2,8
Mujeres;UE-28;Educación superior (nivel 5-8);De 50 a 59 años;2018;2,9
Mujeres;UE-28;Educación superior (nivel 5-8);De 50 a 59 años;2017;3,3
Mujeres;UE-28;Educación superior (nivel 5-8);De 50 a 59 años;2016;3,7
Mujeres;UE-28;Educación superior (nivel 5-8);De 50 a 59 años;2015;3,6
Mujeres;UE-28;Educación superior (nivel 5-8);De 50 a 59 años;2014;3,5
Mujeres;UE-28;Educación superior (nivel 5-8);De 50 a 59 años;2013;3,6
Mujeres;UE-28;Educación superior (nivel 5-8);De 50 a 59 años;2012;3,4
Mujeres;UE-28;Educación superior (nivel 5-8);De 50 a 59 años;2011;3,3
Mujeres;UE-28;Educación superior (nivel 5-8);De 50 a 59 años;2010;3,2
Mujeres;UE-28;Educación superior (nivel 5-8);De 50 a 59 años;2009;3
Mujeres;UE-28;Educación superior (nivel 5-8);De 60 a 64 años;2023;..
Mujeres;UE-28;Educación superior (nivel 5-8);De 60 a 64 años;2022;..
Mujeres;UE-28;Educación superior (nivel 5-8);De 60 a 64 años;2021;..
Mujeres;UE-28;Educación superior (nivel 5-8);De 60 a 64 años;2020;..
Mujeres;UE-28;Educación superior (nivel 5-8);De 60 a 64 años;2019;2,7
Mujeres;UE-28;Educación superior (nivel 5-8);De 60 a 64 años;2018;3
Mujeres;UE-28;Educación superior (nivel 5-8);De 60 a 64 años;2017;3,2
Mujeres;UE-28;Educación superior (nivel 5-8);De 60 a 64 años;2016;3,2
Mujeres;UE-28;Educación superior (nivel 5-8);De 60 a 64 años;2015;3,2
Mujeres;UE-28;Educación superior (nivel 5-8);De 60 a 64 años;2014;3,4
Mujeres;UE-28;Educación superior (nivel 5-8);De 60 a 64 años;2013;3,6
Mujeres;UE-28;Educación superior (nivel 5-8);De 60 a 64 años;2012;3,5
Mujeres;UE-28;Educación superior (nivel 5-8);De 60 a 64 años;2011;3,3
Mujeres;UE-28;Educación superior (nivel 5-8);De 60 a 64 años;2010;3,2
Mujeres;UE-28;Educación superior (nivel 5-8);De 60 a 64 años;2009;3,1
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2023;25,9
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2022;24,4
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2021;23,5
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2020;24,9
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2019;23,3
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2018;24,5
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2017;30,4
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2016;30,7
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2015;40,4
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2014;35,9
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2013;39,6
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2012;31,1
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2011;35,3
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2010;35
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2009;33,1
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2023;14,9
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2022;16,2
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2021;19,5
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2020;14,4
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2019;13,5
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2018;16,4
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2017;17
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2016;19,2
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2015;18,7
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2014;18,3
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2013;16,8
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2012;15,7
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2011;15,7
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2010;17,9
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2009;15,9
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2023;5,3
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2022;5,9
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2021;7,8
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2020;7,6
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2019;7,3
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2018;5
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2017;7,9
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2016;10
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2015;7,9
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2014;8,5
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2013;8,9
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2012;8,2
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2011;7,4
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2010;8,3
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2009;7,9
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2023;..
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2022;..
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2021;..
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2020;..
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2019;..
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2018;..
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2017;..
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2016;..
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2015;..
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2014;..
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2013;..
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2012;..
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2011;..
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2010;..
Mujeres;Bélgica;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2009;..
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2023;13,1
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2022;15,6
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2021;17
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2020;15,1
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2019;10,2
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2018;13,8
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2017;15,9
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2016;17,2
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2015;18,3
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2014;23
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2013;19,6
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2012;17,2
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2011;16,3
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2010;22,6
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2009;22,5
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2023;6,3
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2022;6,7
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2021;7
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2020;6,1
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2019;5,4
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2018;6,2
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2017;7,6
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2016;8,4
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2015;9
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2014;7,8
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2013;8,3
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2012;8,6
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2011;7,2
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2010;8,3
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2009;7,9
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2023;3,7
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2022;3,2
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2021;3,6
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2020;3,9
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2019;3,2
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2018;3,9
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2017;5,5
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2016;4,9
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2015;5,8
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2014;5,8
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2013;4,7
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2012;4,3
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2011;5,1
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2010;6,3
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2009;5
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2023;..
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2022;7,6
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2021;6,3
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2020;..
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2019;..
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2018;..
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2017;..
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2016;..
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2015;..
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2014;..
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2013;..
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2012;..
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2011;..
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2010;..
Mujeres;Bélgica;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2009;..
Mujeres;Bélgica;Educación superior (nivel 5-8);De 15 a 24 años;2023;8,5
Mujeres;Bélgica;Educación superior (nivel 5-8);De 15 a 24 años;2022;7,2
Mujeres;Bélgica;Educación superior (nivel 5-8);De 15 a 24 años;2021;12
Mujeres;Bélgica;Educación superior (nivel 5-8);De 15 a 24 años;2020;10,1
Mujeres;Bélgica;Educación superior (nivel 5-8);De 15 a 24 años;2019;8,1
Mujeres;Bélgica;Educación superior (nivel 5-8);De 15 a 24 años;2018;11
Mujeres;Bélgica;Educación superior (nivel 5-8);De 15 a 24 años;2017;14,2
Mujeres;Bélgica;Educación superior (nivel 5-8);De 15 a 24 años;2016;13,1
Mujeres;Bélgica;Educación superior (nivel 5-8);De 15 a 24 años;2015;13,2
Mujeres;Bélgica;Educación superior (nivel 5-8);De 15 a 24 años;2014;14,9
Mujeres;Bélgica;Educación superior (nivel 5-8);De 15 a 24 años;2013;17,7
Mujeres;Bélgica;Educación superior (nivel 5-8);De 15 a 24 años;2012;14
Mujeres;Bélgica;Educación superior (nivel 5-8);De 15 a 24 años;2011;11,9
Mujeres;Bélgica;Educación superior (nivel 5-8);De 15 a 24 años;2010;13,7
Mujeres;Bélgica;Educación superior (nivel 5-8);De 15 a 24 años;2009;16
Mujeres;Bélgica;Educación superior (nivel 5-8);De 25 a 49 años;2023;2,7
Mujeres;Bélgica;Educación superior (nivel 5-8);De 25 a 49 años;2022;3
Mujeres;Bélgica;Educación superior (nivel 5-8);De 25 a 49 años;2021;3,2
Mujeres;Bélgica;Educación superior (nivel 5-8);De 25 a 49 años;2020;3,2
Mujeres;Bélgica;Educación superior (nivel 5-8);De 25 a 49 años;2019;3
Mujeres;Bélgica;Educación superior (nivel 5-8);De 25 a 49 años;2018;3,2
Mujeres;Bélgica;Educación superior (nivel 5-8);De 25 a 49 años;2017;3,9
Mujeres;Bélgica;Educación superior (nivel 5-8);De 25 a 49 años;2016;3,9
Mujeres;Bélgica;Educación superior (nivel 5-8);De 25 a 49 años;2015;4
Mujeres;Bélgica;Educación superior (nivel 5-8);De 25 a 49 años;2014;4,4
Mujeres;Bélgica;Educación superior (nivel 5-8);De 25 a 49 años;2013;4,8
Mujeres;Bélgica;Educación superior (nivel 5-8);De 25 a 49 años;2012;3,4
Mujeres;Bélgica;Educación superior (nivel 5-8);De 25 a 49 años;2011;3,4
Mujeres;Bélgica;Educación superior (nivel 5-8);De 25 a 49 años;2010;4,2
Mujeres;Bélgica;Educación superior (nivel 5-8);De 25 a 49 años;2009;3,8
Mujeres;Bélgica;Educación superior (nivel 5-8);De 50 a 59 años;2023;2,3
Mujeres;Bélgica;Educación superior (nivel 5-8);De 50 a 59 años;2022;1,8
Mujeres;Bélgica;Educación superior (nivel 5-8);De 50 a 59 años;2021;2,4
Mujeres;Bélgica;Educación superior (nivel 5-8);De 50 a 59 años;2020;2,4
Mujeres;Bélgica;Educación superior (nivel 5-8);De 50 a 59 años;2019;1,8
Mujeres;Bélgica;Educación superior (nivel 5-8);De 50 a 59 años;2018;2,2
Mujeres;Bélgica;Educación superior (nivel 5-8);De 50 a 59 años;2017;5,3
Mujeres;Bélgica;Educación superior (nivel 5-8);De 50 a 59 años;2016;4,2
Mujeres;Bélgica;Educación superior (nivel 5-8);De 50 a 59 años;2015;3,1
Mujeres;Bélgica;Educación superior (nivel 5-8);De 50 a 59 años;2014;2,8
Mujeres;Bélgica;Educación superior (nivel 5-8);De 50 a 59 años;2013;3,1
Mujeres;Bélgica;Educación superior (nivel 5-8);De 50 a 59 años;2012;2,9
Mujeres;Bélgica;Educación superior (nivel 5-8);De 50 a 59 años;2011;2,6
Mujeres;Bélgica;Educación superior (nivel 5-8);De 50 a 59 años;2010;3,4
Mujeres;Bélgica;Educación superior (nivel 5-8);De 50 a 59 años;2009;4,2
Mujeres;Bélgica;Educación superior (nivel 5-8);De 60 a 64 años;2023;3,4
Mujeres;Bélgica;Educación superior (nivel 5-8);De 60 a 64 años;2022;..
Mujeres;Bélgica;Educación superior (nivel 5-8);De 60 a 64 años;2021;..
Mujeres;Bélgica;Educación superior (nivel 5-8);De 60 a 64 años;2020;..
Mujeres;Bélgica;Educación superior (nivel 5-8);De 60 a 64 años;2019;..
Mujeres;Bélgica;Educación superior (nivel 5-8);De 60 a 64 años;2018;..
Mujeres;Bélgica;Educación superior (nivel 5-8);De 60 a 64 años;2017;..
Mujeres;Bélgica;Educación superior (nivel 5-8);De 60 a 64 años;2016;..
Mujeres;Bélgica;Educación superior (nivel 5-8);De 60 a 64 años;2015;..
Mujeres;Bélgica;Educación superior (nivel 5-8);De 60 a 64 años;2014;..
Mujeres;Bélgica;Educación superior (nivel 5-8);De 60 a 64 años;2013;..
Mujeres;Bélgica;Educación superior (nivel 5-8);De 60 a 64 años;2012;..
Mujeres;Bélgica;Educación superior (nivel 5-8);De 60 a 64 años;2011;..
Mujeres;Bélgica;Educación superior (nivel 5-8);De 60 a 64 años;2010;..
Mujeres;Bélgica;Educación superior (nivel 5-8);De 60 a 64 años;2009;..
Mujeres;Bulgaria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2023;..
Mujeres;Bulgaria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2022;..
Mujeres;Bulgaria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2021;..
