Países;Sexo/Brecha de género;Grupos de edad;Periodo;Total
Austria;Hombres;25 y más años;2010;4,7
Austria;Hombres;25 y más años;2009;5
Austria;Brecha de género (mujeres - hombres);Menos de 25 años;2023;0,5
Austria;Brecha de género (mujeres - hombres);Menos de 25 años;2022;0
Austria;Brecha de género (mujeres - hombres);Menos de 25 años;2021;0,6
Austria;Brecha de género (mujeres - hombres);Menos de 25 años;2020;-1,9
Austria;Brecha de género (mujeres - hombres);Menos de 25 años;2019;-1,9
Austria;Brecha de género (mujeres - hombres);Menos de 25 años;2018;-0,5
Austria;Brecha de género (mujeres - hombres);Menos de 25 años;2017;-2,6
Austria;Brecha de género (mujeres - hombres);Menos de 25 años;2016;-2,4
Austria;Brecha de género (mujeres - hombres);Menos de 25 años;2015;-1,6
Austria;Brecha de género (mujeres - hombres);Menos de 25 años;2014;-1,1
Austria;Brecha de género (mujeres - hombres);Menos de 25 años;2013;0,2
Austria;Brecha de género (mujeres - hombres);Menos de 25 años;2012;-0,7
Austria;Brecha de género (mujeres - hombres);Menos de 25 años;2011;0
Austria;Brecha de género (mujeres - hombres);Menos de 25 años;2010;-0,6
Austria;Brecha de género (mujeres - hombres);Menos de 25 años;2009;-1,6
Austria;Brecha de género (mujeres - hombres);25 y más años;2023;-0,6
Austria;Brecha de género (mujeres - hombres);25 y más años;2022;-0,5
Austria;Brecha de género (mujeres - hombres);25 y más años;2021;-0,2
Austria;Brecha de género (mujeres - hombres);25 y más años;2020;0
Austria;Brecha de género (mujeres - hombres);25 y más años;2019;-0,3
Austria;Brecha de género (mujeres - hombres);25 y más años;2018;-0,7
Austria;Brecha de género (mujeres - hombres);25 y más años;2017;-1
Austria;Brecha de género (mujeres - hombres);25 y más años;2016;-1
Austria;Brecha de género (mujeres - hombres);25 y más años;2015;-1
Austria;Brecha de género (mujeres - hombres);25 y más años;2014;-0,7
Austria;Brecha de género (mujeres - hombres);25 y más años;2013;-0,4
Austria;Brecha de género (mujeres - hombres);25 y más años;2012;-0,3
Austria;Brecha de género (mujeres - hombres);25 y más años;2011;-0,2
Austria;Brecha de género (mujeres - hombres);25 y más años;2010;-0,6
Austria;Brecha de género (mujeres - hombres);25 y más años;2009;-0,5
Polonia;Mujeres;Menos de 25 años;2023;11,2
Polonia;Mujeres;Menos de 25 años;2022;11,4
Polonia;Mujeres;Menos de 25 años;2021;12,5
Polonia;Mujeres;Menos de 25 años;2020;11,5
Polonia;Mujeres;Menos de 25 años;2019;10,3
Polonia;Mujeres;Menos de 25 años;2018;12,1
Polonia;Mujeres;Menos de 25 años;2017;15,1
Polonia;Mujeres;Menos de 25 años;2016;18,1
Polonia;Mujeres;Menos de 25 años;2015;21
Polonia;Mujeres;Menos de 25 años;2014;25,6
Polonia;Mujeres;Menos de 25 años;2013;30,2
Polonia;Mujeres;Menos de 25 años;2012;30
Polonia;Mujeres;Menos de 25 años;2011;28,6
Polonia;Mujeres;Menos de 25 años;2010;25,4
Polonia;Mujeres;Menos de 25 años;2009;21,3
Polonia;Mujeres;25 y más años;2023;2,3
Polonia;Mujeres;25 y más años;2022;2,4
Polonia;Mujeres;25 y más años;2021;2,9
Polonia;Mujeres;25 y más años;2020;2,8
Polonia;Mujeres;25 y más años;2019;3,1
Polonia;Mujeres;25 y más años;2018;3,2
Polonia;Mujeres;25 y más años;2017;4,2
Polonia;Mujeres;25 y más años;2016;5,4
Polonia;Mujeres;25 y más años;2015;6,8
Polonia;Mujeres;25 y más años;2014;8,5
Polonia;Mujeres;25 y más años;2013;9,7
Polonia;Mujeres;25 y más años;2012;9,4
Polonia;Mujeres;25 y más años;2011;8,9
Polonia;Mujeres;25 y más años;2010;8,7
Polonia;Mujeres;25 y más años;2009;7,6
Polonia;Hombres;Menos de 25 años;2023;11,6
Polonia;Hombres;Menos de 25 años;2022;10,4
Polonia;Hombres;Menos de 25 años;2021;11,5
Polonia;Hombres;Menos de 25 años;2020;10,4
Polonia;Hombres;Menos de 25 años;2019;9,6
Polonia;Hombres;Menos de 25 años;2018;11,6
Polonia;Hombres;Menos de 25 años;2017;14,8
Polonia;Hombres;Menos de 25 años;2016;17,7
Polonia;Hombres;Menos de 25 años;2015;20,9
Polonia;Hombres;Menos de 25 años;2014;23,1
Polonia;Hombres;Menos de 25 años;2013;25,8
Polonia;Hombres;Menos de 25 años;2012;24,5
Polonia;Hombres;Menos de 25 años;2011;24,2
Polonia;Hombres;Menos de 25 años;2010;22,9
Polonia;Hombres;Menos de 25 años;2009;20,7
Polonia;Hombres;25 y más años;2023;2,2
Polonia;Hombres;25 y más años;2022;2,3
Polonia;Hombres;25 y más años;2021;2,8
Polonia;Hombres;25 y más años;2020;2,6
Polonia;Hombres;25 y más años;2019;2,5
Polonia;Hombres;25 y más años;2018;3,3
Polonia;Hombres;25 y más años;2017;4,1
Polonia;Hombres;25 y más años;2016;5,2
Polonia;Hombres;25 y más años;2015;6,2
Polonia;Hombres;25 y más años;2014;7,3
Polonia;Hombres;25 y más años;2013;8,4
Polonia;Hombres;25 y más años;2012;8,1
Polonia;Hombres;25 y más años;2011;7,7
Polonia;Hombres;25 y más años;2010;8,1
Polonia;Hombres;25 y más años;2009;6,6
Polonia;Brecha de género (mujeres - hombres);Menos de 25 años;2023;-0,4
Polonia;Brecha de género (mujeres - hombres);Menos de 25 años;2022;1
Polonia;Brecha de género (mujeres - hombres);Menos de 25 años;2021;1
Polonia;Brecha de género (mujeres - hombres);Menos de 25 años;2020;1,1
Polonia;Brecha de género (mujeres - hombres);Menos de 25 años;2019;0,7
Polonia;Brecha de género (mujeres - hombres);Menos de 25 años;2018;0,5
Polonia;Brecha de género (mujeres - hombres);Menos de 25 años;2017;0,3
Polonia;Brecha de género (mujeres - hombres);Menos de 25 años;2016;0,4
Polonia;Brecha de género (mujeres - hombres);Menos de 25 años;2015;0,1
Polonia;Brecha de género (mujeres - hombres);Menos de 25 años;2014;2,5
Polonia;Brecha de género (mujeres - hombres);Menos de 25 años;2013;4,4
Polonia;Brecha de género (mujeres - hombres);Menos de 25 años;2012;5,5
Polonia;Brecha de género (mujeres - hombres);Menos de 25 años;2011;4,4
Polonia;Brecha de género (mujeres - hombres);Menos de 25 años;2010;2,5
Polonia;Brecha de género (mujeres - hombres);Menos de 25 años;2009;0,6
Polonia;Brecha de género (mujeres - hombres);25 y más años;2023;0,1
Polonia;Brecha de género (mujeres - hombres);25 y más años;2022;0,1
Polonia;Brecha de género (mujeres - hombres);25 y más años;2021;0,1
Polonia;Brecha de género (mujeres - hombres);25 y más años;2020;0,2
Polonia;Brecha de género (mujeres - hombres);25 y más años;2019;0,6
Polonia;Brecha de género (mujeres - hombres);25 y más años;2018;-0,1
Polonia;Brecha de género (mujeres - hombres);25 y más años;2017;0,1
Polonia;Brecha de género (mujeres - hombres);25 y más años;2016;0,2
Polonia;Brecha de género (mujeres - hombres);25 y más años;2015;0,6
Polonia;Brecha de género (mujeres - hombres);25 y más años;2014;1,2
Polonia;Brecha de género (mujeres - hombres);25 y más años;2013;1,3
Polonia;Brecha de género (mujeres - hombres);25 y más años;2012;1,3
Polonia;Brecha de género (mujeres - hombres);25 y más años;2011;1,2
Polonia;Brecha de género (mujeres - hombres);25 y más años;2010;0,6
Polonia;Brecha de género (mujeres - hombres);25 y más años;2009;1
Portugal;Mujeres;Menos de 25 años;2023;19,8
Portugal;Mujeres;Menos de 25 años;2022;20,6
Portugal;Mujeres;Menos de 25 años;2021;26,4
Portugal;Mujeres;Menos de 25 años;2020;24,4
Portugal;Mujeres;Menos de 25 años;2019;21,5
Portugal;Mujeres;Menos de 25 años;2018;20,8
Portugal;Mujeres;Menos de 25 años;2017;25,6
Portugal;Mujeres;Menos de 25 años;2016;28,8
Portugal;Mujeres;Menos de 25 años;2015;34,5
Portugal;Mujeres;Menos de 25 años;2014;35,4
Portugal;Mujeres;Menos de 25 años;2013;39,8
Portugal;Mujeres;Menos de 25 años;2012;39,4
Portugal;Mujeres;Menos de 25 años;2011;31,7
Portugal;Mujeres;Menos de 25 años;2010;28,7
Portugal;Mujeres;Menos de 25 años;2009;26,2
Portugal;Mujeres;25 y más años;2023;6
Portugal;Mujeres;25 y más años;2022;5,8
Portugal;Mujeres;25 y más años;2021;5,9
Portugal;Mujeres;25 y más años;2020;6,1
Portugal;Mujeres;25 y más años;2019;6,3
Portugal;Mujeres;25 y más años;2018;6,7
Portugal;Mujeres;25 y más años;2017;8,4
Portugal;Mujeres;25 y más años;2016;10,2
Portugal;Mujeres;25 y más años;2015;11,5
Portugal;Mujeres;25 y más años;2014;13,2
Portugal;Mujeres;25 y más años;2013;15,3
Portugal;Mujeres;25 y más años;2012;14,5
Portugal;Mujeres;25 y más años;2011;12,2
Portugal;Mujeres;25 y más años;2010;11,3
Portugal;Mujeres;25 y más años;2009;9,4
Portugal;Hombres;Menos de 25 años;2023;20,7
Portugal;Hombres;Menos de 25 años;2022;17,9
Portugal;Hombres;Menos de 25 años;2021;21,1
Portugal;Hombres;Menos de 25 años;2020;21
Portugal;Hombres;Menos de 25 años;2019;15,6
Portugal;Hombres;Menos de 25 años;2018;19,9
Portugal;Hombres;Menos de 25 años;2017;22,4
Portugal;Hombres;Menos de 25 años;2016;27,3
Portugal;Hombres;Menos de 25 años;2015;29,7
Portugal;Hombres;Menos de 25 años;2014;34,2
Portugal;Hombres;Menos de 25 años;2013;36,9
Portugal;Hombres;Menos de 25 años;2012;37
Portugal;Hombres;Menos de 25 años;2011;29,1
Portugal;Hombres;Menos de 25 años;2010;27,3
Portugal;Hombres;Menos de 25 años;2009;24,5
Portugal;Hombres;25 y más años;2023;5
Portugal;Hombres;25 y más años;2022;4,7
Portugal;Hombres;25 y más años;2021;5,2
Portugal;Hombres;25 y más años;2020;5,7
Portugal;Hombres;25 y más años;2019;5,2
Portugal;Hombres;25 y más años;2018;5,7
Portugal;Hombres;25 y más años;2017;7,6
Portugal;Hombres;25 y más años;2016;10,2
Portugal;Hombres;25 y más años;2015;11,4
Portugal;Hombres;25 y más años;2014;12,7
Portugal;Hombres;25 y más años;2013;15,4
Portugal;Hombres;25 y más años;2012;14,8
Portugal;Hombres;25 y más años;2011;11,7
Portugal;Hombres;25 y más años;2010;10,9
Portugal;Hombres;25 y más años;2009;10
Portugal;Brecha de género (mujeres - hombres);Menos de 25 años;2023;-0,9
Portugal;Brecha de género (mujeres - hombres);Menos de 25 años;2022;2,7
Portugal;Brecha de género (mujeres - hombres);Menos de 25 años;2021;5,3
Portugal;Brecha de género (mujeres - hombres);Menos de 25 años;2020;3,4
Portugal;Brecha de género (mujeres - hombres);Menos de 25 años;2019;5,9
Portugal;Brecha de género (mujeres - hombres);Menos de 25 años;2018;0,9
Portugal;Brecha de género (mujeres - hombres);Menos de 25 años;2017;3,2
Portugal;Brecha de género (mujeres - hombres);Menos de 25 años;2016;1,5
Portugal;Brecha de género (mujeres - hombres);Menos de 25 años;2015;4,8
Portugal;Brecha de género (mujeres - hombres);Menos de 25 años;2014;1,2
Portugal;Brecha de género (mujeres - hombres);Menos de 25 años;2013;2,9
Portugal;Brecha de género (mujeres - hombres);Menos de 25 años;2012;2,4
Portugal;Brecha de género (mujeres - hombres);Menos de 25 años;2011;2,6
Portugal;Brecha de género (mujeres - hombres);Menos de 25 años;2010;1,4
Portugal;Brecha de género (mujeres - hombres);Menos de 25 años;2009;1,7
Portugal;Brecha de género (mujeres - hombres);25 y más años;2023;1
Portugal;Brecha de género (mujeres - hombres);25 y más años;2022;1,1
Portugal;Brecha de género (mujeres - hombres);25 y más años;2021;0,7
Portugal;Brecha de género (mujeres - hombres);25 y más años;2020;0,4
Portugal;Brecha de género (mujeres - hombres);25 y más años;2019;1,1
Portugal;Brecha de género (mujeres - hombres);25 y más años;2018;1
Portugal;Brecha de género (mujeres - hombres);25 y más años;2017;0,8
Portugal;Brecha de género (mujeres - hombres);25 y más años;2016;0
Portugal;Brecha de género (mujeres - hombres);25 y más años;2015;0,1
Portugal;Brecha de género (mujeres - hombres);25 y más años;2014;0,5
Portugal;Brecha de género (mujeres - hombres);25 y más años;2013;-0,1
Portugal;Brecha de género (mujeres - hombres);25 y más años;2012;-0,3
Portugal;Brecha de género (mujeres - hombres);25 y más años;2011;0,5
Portugal;Brecha de género (mujeres - hombres);25 y más años;2010;0,4
Portugal;Brecha de género (mujeres - hombres);25 y más años;2009;-0,6
Rumanía;Mujeres;Menos de 25 años;2023;22,2
Rumanía;Mujeres;Menos de 25 años;2022;24,9
Rumanía;Mujeres;Menos de 25 años;2021;21,2
Rumanía;Mujeres;Menos de 25 años;2020;20,8
Rumanía;Mujeres;Menos de 25 años;2019;22
Rumanía;Mujeres;Menos de 25 años;2018;20,7
Rumanía;Mujeres;Menos de 25 años;2017;23,1
Rumanía;Mujeres;Menos de 25 años;2016;27,3
Rumanía;Mujeres;Menos de 25 años;2015;29,4
Rumanía;Mujeres;Menos de 25 años;2014;31,1
Rumanía;Mujeres;Menos de 25 años;2013;31,1
Rumanía;Mujeres;Menos de 25 años;2012;29,1
Rumanía;Mujeres;Menos de 25 años;2011;29,5
Rumanía;Mujeres;Menos de 25 años;2010;28,1
Rumanía;Mujeres;Menos de 25 años;2009;24,2
Rumanía;Mujeres;25 y más años;2023;4,2
Rumanía;Mujeres;25 y más años;2022;3,9
Rumanía;Mujeres;25 y más años;2021;4
Rumanía;Mujeres;25 y más años;2020;4,7
Rumanía;Mujeres;25 y más años;2019;3,2
Rumanía;Mujeres;25 y más años;2018;3,4
Rumanía;Mujeres;25 y más años;2017;3,9
Rumanía;Mujeres;25 y más años;2016;4,9
Rumanía;Mujeres;25 y más años;2015;5,8
Rumanía;Mujeres;25 y más años;2014;6,3
Rumanía;Mujeres;25 y más años;2013;6,5
Rumanía;Mujeres;25 y más años;2012;6,3
Rumanía;Mujeres;25 y más años;2011;6,7
Rumanía;Mujeres;25 y más años;2010;6,6
Rumanía;Mujeres;25 y más años;2009;5,8
Rumanía;Hombres;Menos de 25 años;2023;21,5
Rumanía;Hombres;Menos de 25 años;2022;21,6
Rumanía;Hombres;Menos de 25 años;2021;20,9
Rumanía;Hombres;Menos de 25 años;2020;22,1
Rumanía;Hombres;Menos de 25 años;2019;20,4
Rumanía;Hombres;Menos de 25 años;2018;20,4
Rumanía;Hombres;Menos de 25 años;2017;22,9
Rumanía;Hombres;Menos de 25 años;2016;25
Rumanía;Hombres;Menos de 25 años;2015;26
Rumanía;Hombres;Menos de 25 años;2014;29,4
Rumanía;Hombres;Menos de 25 años;2013;28,7
Rumanía;Hombres;Menos de 25 años;2012;27,6
Rumanía;Hombres;Menos de 25 años;2011;29,3
Rumanía;Hombres;Menos de 25 años;2010;27,9
Rumanía;Hombres;Menos de 25 años;2009;25,1
Rumanía;Hombres;25 y más años;2023;4,8
Rumanía;Hombres;25 y más años;2022;4,9
Rumanía;Hombres;25 y más años;2021;4,8
Rumanía;Hombres;25 y más años;2020;5,2
Rumanía;Hombres;25 y más años;2019;4,2
Rumanía;Hombres;25 y más años;2018;4,7
Rumanía;Hombres;25 y más años;2017;5,6
Rumanía;Hombres;25 y más años;2016;6,6
Rumanía;Hombres;25 y más años;2015;7,7
Rumanía;Hombres;25 y más años;2014;7,4
Rumanía;Hombres;25 y más años;2013;7,9
Rumanía;Hombres;25 y más años;2012;7,5
Rumanía;Hombres;25 y más años;2011;7,7
Rumanía;Hombres;25 y más años;2010;7,8
Rumanía;Hombres;25 y más años;2009;7,5
Rumanía;Brecha de género (mujeres - hombres);Menos de 25 años;2023;0,7
Rumanía;Brecha de género (mujeres - hombres);Menos de 25 años;2022;3,3
Rumanía;Brecha de género (mujeres - hombres);Menos de 25 años;2021;0,3
Rumanía;Brecha de género (mujeres - hombres);Menos de 25 años;2020;-1,3
Rumanía;Brecha de género (mujeres - hombres);Menos de 25 años;2019;1,6
Rumanía;Brecha de género (mujeres - hombres);Menos de 25 años;2018;0,3
Rumanía;Brecha de género (mujeres - hombres);Menos de 25 años;2017;0,2
Rumanía;Brecha de género (mujeres - hombres);Menos de 25 años;2016;2,3
Rumanía;Brecha de género (mujeres - hombres);Menos de 25 años;2015;3,4
Rumanía;Brecha de género (mujeres - hombres);Menos de 25 años;2014;1,7
Rumanía;Brecha de género (mujeres - hombres);Menos de 25 años;2013;2,4
Rumanía;Brecha de género (mujeres - hombres);Menos de 25 años;2012;1,5
Rumanía;Brecha de género (mujeres - hombres);Menos de 25 años;2011;0,2
Rumanía;Brecha de género (mujeres - hombres);Menos de 25 años;2010;0,2
Rumanía;Brecha de género (mujeres - hombres);Menos de 25 años;2009;-0,9
Rumanía;Brecha de género (mujeres - hombres);25 y más años;2023;-0,6
Rumanía;Brecha de género (mujeres - hombres);25 y más años;2022;-1
Rumanía;Brecha de género (mujeres - hombres);25 y más años;2021;-0,8
Rumanía;Brecha de género (mujeres - hombres);25 y más años;2020;-0,5
Rumanía;Brecha de género (mujeres - hombres);25 y más años;2019;-1
Rumanía;Brecha de género (mujeres - hombres);25 y más años;2018;-1,3
Rumanía;Brecha de género (mujeres - hombres);25 y más años;2017;-1,7
Rumanía;Brecha de género (mujeres - hombres);25 y más años;2016;-1,7
Rumanía;Brecha de género (mujeres - hombres);25 y más años;2015;-1,9
Rumanía;Brecha de género (mujeres - hombres);25 y más años;2014;-1,1
Rumanía;Brecha de género (mujeres - hombres);25 y más años;2013;-1,4
Rumanía;Brecha de género (mujeres - hombres);25 y más años;2012;-1,2
Rumanía;Brecha de género (mujeres - hombres);25 y más años;2011;-1
Rumanía;Brecha de género (mujeres - hombres);25 y más años;2010;-1,2
Rumanía;Brecha de género (mujeres - hombres);25 y más años;2009;-1,7
Eslovenia;Mujeres;Menos de 25 años;2023;8,7
Eslovenia;Mujeres;Menos de 25 años;2022;12
Eslovenia;Mujeres;Menos de 25 años;2021;14,4
Eslovenia;Mujeres;Menos de 25 años;2020;16,1
Eslovenia;Mujeres;Menos de 25 años;2019;9,2
Eslovenia;Mujeres;Menos de 25 años;2018;9,6
Eslovenia;Mujeres;Menos de 25 años;2017;13,1
Eslovenia;Mujeres;Menos de 25 años;2016;14,7
Eslovenia;Mujeres;Menos de 25 años;2015;14,8
Eslovenia;Mujeres;Menos de 25 años;2014;21,6
Eslovenia;Mujeres;Menos de 25 años;2013;23,7
Eslovenia;Mujeres;Menos de 25 años;2012;21,4
Eslovenia;Mujeres;Menos de 25 años;2011;17
Eslovenia;Mujeres;Menos de 25 años;2010;13,8
Eslovenia;Mujeres;Menos de 25 años;2009;13,5
Eslovenia;Mujeres;25 y más años;2023;3,4
Eslovenia;Mujeres;25 y más años;2022;3,8
Eslovenia;Mujeres;25 y más años;2021;4,7
Eslovenia;Mujeres;25 y más años;2020;5,1
Eslovenia;Mujeres;25 y más años;2019;4,7
Eslovenia;Mujeres;25 y más años;2018;5,5
Eslovenia;Mujeres;25 y más años;2017;7,1
Eslovenia;Mujeres;25 y más años;2016;8,2
Eslovenia;Mujeres;25 y más años;2015;9,7
Eslovenia;Mujeres;25 y más años;2014;9,8
Eslovenia;Mujeres;25 y más años;2013;10
Eslovenia;Mujeres;25 y más años;2012;8,6
Eslovenia;Mujeres;25 y más años;2011;7,5
Eslovenia;Mujeres;25 y más años;2010;6,5
Eslovenia;Mujeres;25 y más años;2009;5,1
Eslovenia;Hombres;Menos de 25 años;2023;10,6
Eslovenia;Hombres;Menos de 25 años;2022;8,6
Eslovenia;Hombres;Menos de 25 años;2021;11,5
Eslovenia;Hombres;Menos de 25 años;2020;13
Eslovenia;Hombres;Menos de 25 años;2019;7,4
Eslovenia;Hombres;Menos de 25 años;2018;8,3
Eslovenia;Hombres;Menos de 25 años;2017;10
Eslovenia;Hombres;Menos de 25 años;2016;15,8
Eslovenia;Hombres;Menos de 25 años;2015;17,7
Eslovenia;Hombres;Menos de 25 años;2014;19,6
Eslovenia;Hombres;Menos de 25 años;2013;20,1
Eslovenia;Hombres;Menos de 25 años;2012;20,4
Eslovenia;Hombres;Menos de 25 años;2011;15,1
Eslovenia;Hombres;Menos de 25 años;2010;15,4
Eslovenia;Hombres;Menos de 25 años;2009;14
Eslovenia;Hombres;25 y más años;2023;3
Eslovenia;Hombres;25 y más años;2022;3,4
Eslovenia;Hombres;25 y más años;2021;3,7
Eslovenia;Hombres;25 y más años;2020;3,8
Eslovenia;Hombres;25 y más años;2019;3,8
Eslovenia;Hombres;25 y más años;2018;4,3
Eslovenia;Hombres;25 y más años;2017;5,4
Eslovenia;Hombres;25 y más años;2016;6,9
Eslovenia;Hombres;25 y más años;2015;7,3
Eslovenia;Hombres;25 y más años;2014;8,1
Eslovenia;Hombres;25 y más años;2013;8,6
Eslovenia;Hombres;25 y más años;2012;7,3
Eslovenia;Hombres;25 y más años;2011;7,5
Eslovenia;Hombres;25 y más años;2010;6,6
Eslovenia;Hombres;25 y más años;2009;5
Eslovenia;Brecha de género (mujeres - hombres);Menos de 25 años;2023;-1,9
Eslovenia;Brecha de género (mujeres - hombres);Menos de 25 años;2022;3,4
Eslovenia;Brecha de género (mujeres - hombres);Menos de 25 años;2021;2,9
Eslovenia;Brecha de género (mujeres - hombres);Menos de 25 años;2020;3,1
Eslovenia;Brecha de género (mujeres - hombres);Menos de 25 años;2019;1,8
Eslovenia;Brecha de género (mujeres - hombres);Menos de 25 años;2018;1,3
Eslovenia;Brecha de género (mujeres - hombres);Menos de 25 años;2017;3,1
Eslovenia;Brecha de género (mujeres - hombres);Menos de 25 años;2016;-1,1
Eslovenia;Brecha de género (mujeres - hombres);Menos de 25 años;2015;-2,9
Eslovenia;Brecha de género (mujeres - hombres);Menos de 25 años;2014;2
Eslovenia;Brecha de género (mujeres - hombres);Menos de 25 años;2013;3,6
Eslovenia;Brecha de género (mujeres - hombres);Menos de 25 años;2012;1
Eslovenia;Brecha de género (mujeres - hombres);Menos de 25 años;2011;1,9
Eslovenia;Brecha de género (mujeres - hombres);Menos de 25 años;2010;-1,6
Eslovenia;Brecha de género (mujeres - hombres);Menos de 25 años;2009;-0,5
Eslovenia;Brecha de género (mujeres - hombres);25 y más años;2023;0,4
Eslovenia;Brecha de género (mujeres - hombres);25 y más años;2022;0,4
Eslovenia;Brecha de género (mujeres - hombres);25 y más años;2021;1
Eslovenia;Brecha de género (mujeres - hombres);25 y más años;2020;1,3
Eslovenia;Brecha de género (mujeres - hombres);25 y más años;2019;0,9
Eslovenia;Brecha de género (mujeres - hombres);25 y más años;2018;1,2
Eslovenia;Brecha de género (mujeres - hombres);25 y más años;2017;1,7
Eslovenia;Brecha de género (mujeres - hombres);25 y más años;2016;1,3
Eslovenia;Brecha de género (mujeres - hombres);25 y más años;2015;2,4
Eslovenia;Brecha de género (mujeres - hombres);25 y más años;2014;1,7
Eslovenia;Brecha de género (mujeres - hombres);25 y más años;2013;1,4
Eslovenia;Brecha de género (mujeres - hombres);25 y más años;2012;1,3
Eslovenia;Brecha de género (mujeres - hombres);25 y más años;2011;0
Eslovenia;Brecha de género (mujeres - hombres);25 y más años;2010;-0,1
Eslovenia;Brecha de género (mujeres - hombres);25 y más años;2009;0,1
República Eslovaca;Mujeres;Menos de 25 años;2023;16
República Eslovaca;Mujeres;Menos de 25 años;2022;21,7
República Eslovaca;Mujeres;Menos de 25 años;2021;22
República Eslovaca;Mujeres;Menos de 25 años;2020;23,4
República Eslovaca;Mujeres;Menos de 25 años;2019;21,9
República Eslovaca;Mujeres;Menos de 25 años;2018;18
República Eslovaca;Mujeres;Menos de 25 años;2017;22,3
República Eslovaca;Mujeres;Menos de 25 años;2016;28,9
República Eslovaca;Mujeres;Menos de 25 años;2015;30,2
República Eslovaca;Mujeres;Menos de 25 años;2014;32,9
República Eslovaca;Mujeres;Menos de 25 años;2013;34,4
República Eslovaca;Mujeres;Menos de 25 años;2012;35,4
República Eslovaca;Mujeres;Menos de 25 años;2011;36,8
República Eslovaca;Mujeres;Menos de 25 años;2010;34,8
República Eslovaca;Mujeres;Menos de 25 años;2009;29,1
República Eslovaca;Mujeres;25 y más años;2023;5,5
República Eslovaca;Mujeres;25 y más años;2022;5,7
República Eslovaca;Mujeres;25 y más años;2021;6,3
República Eslovaca;Mujeres;25 y más años;2020;6,3
República Eslovaca;Mujeres;25 y más años;2019;5,2
República Eslovaca;Mujeres;25 y más años;2018;6,4
República Eslovaca;Mujeres;25 y más años;2017;7,6
República Eslovaca;Mujeres;25 y más años;2016;9,7
República Eslovaca;Mujeres;25 y más años;2015;11,8
República Eslovaca;Mujeres;25 y más años;2014;12,4
República Eslovaca;Mujeres;25 y más años;2013;13,2
República Eslovaca;Mujeres;25 y más años;2012;13,1
República Eslovaca;Mujeres;25 y más años;2011;12
República Eslovaca;Mujeres;25 y más años;2010;13
República Eslovaca;Mujeres;25 y más años;2009;11,5
República Eslovaca;Hombres;Menos de 25 años;2023;22,1
República Eslovaca;Hombres;Menos de 25 años;2022;18,8
República Eslovaca;Hombres;Menos de 25 años;2021;19,8
República Eslovaca;Hombres;Menos de 25 años;2020;18,5
República Eslovaca;Hombres;Menos de 25 años;2019;14,2
República Eslovaca;Hombres;Menos de 25 años;2018;14,4
República Eslovaca;Hombres;Menos de 25 años;2017;18,3
República Eslovaca;Hombres;Menos de 25 años;2016;20
República Eslovaca;Hombres;Menos de 25 años;2015;26,1
República Eslovaca;Hombres;Menos de 25 años;2014;29,8
República Eslovaca;Hombres;Menos de 25 años;2013;35,3
República Eslovaca;Hombres;Menos de 25 años;2012;35,3
República Eslovaca;Hombres;Menos de 25 años;2011;33,5
República Eslovaca;Hombres;Menos de 25 años;2010;35
República Eslovaca;Hombres;Menos de 25 años;2009;28,1
República Eslovaca;Hombres;25 y más años;2023;4,7
República Eslovaca;Hombres;25 y más años;2022;5,1
República Eslovaca;Hombres;25 y más años;2021;5,8
República Eslovaca;Hombres;25 y más años;2020;5,3
República Eslovaca;Hombres;25 y más años;2019;4,8
República Eslovaca;Hombres;25 y más años;2018;5,3
República Eslovaca;Hombres;25 y más años;2017;6,8
República Eslovaca;Hombres;25 y más años;2016;7,5
República Eslovaca;Hombres;25 y más años;2015;8,6
República Eslovaca;Hombres;25 y más años;2014;10,9
República Eslovaca;Hombres;25 y más años;2013;11,5
República Eslovaca;Hombres;25 y más años;2012;11
República Eslovaca;Hombres;25 y más años;2011;11,2
República Eslovaca;Hombres;25 y más años;2010;11,6
República Eslovaca;Hombres;25 y más años;2009;9,2
República Eslovaca;Brecha de género (mujeres - hombres);Menos de 25 años;2023;-6,1
República Eslovaca;Brecha de género (mujeres - hombres);Menos de 25 años;2022;2,9
República Eslovaca;Brecha de género (mujeres - hombres);Menos de 25 años;2021;2,2
República Eslovaca;Brecha de género (mujeres - hombres);Menos de 25 años;2020;4,9
República Eslovaca;Brecha de género (mujeres - hombres);Menos de 25 años;2019;7,7
República Eslovaca;Brecha de género (mujeres - hombres);Menos de 25 años;2018;3,6
República Eslovaca;Brecha de género (mujeres - hombres);Menos de 25 años;2017;4
República Eslovaca;Brecha de género (mujeres - hombres);Menos de 25 años;2016;8,9
República Eslovaca;Brecha de género (mujeres - hombres);Menos de 25 años;2015;4,1
República Eslovaca;Brecha de género (mujeres - hombres);Menos de 25 años;2014;3,1
República Eslovaca;Brecha de género (mujeres - hombres);Menos de 25 años;2013;-0,9
República Eslovaca;Brecha de género (mujeres - hombres);Menos de 25 años;2012;0,1
República Eslovaca;Brecha de género (mujeres - hombres);Menos de 25 años;2011;3,3
República Eslovaca;Brecha de género (mujeres - hombres);Menos de 25 años;2010;-0,2
República Eslovaca;Brecha de género (mujeres - hombres);Menos de 25 años;2009;1
República Eslovaca;Brecha de género (mujeres - hombres);25 y más años;2023;0,8
República Eslovaca;Brecha de género (mujeres - hombres);25 y más años;2022;0,6
República Eslovaca;Brecha de género (mujeres - hombres);25 y más años;2021;0,5
